3.00262, 124.61597
3.07068, 125.52447
3.15707, 124.20381
3.25654, 122.43943
3.35864, 117.99573
3.46597, 110.42664
3.59686, 101.07622
3.72251, 94.40453
3.85079, 91.30663
3.96597, 89.99240
4.04712, 89.56387
4.14921, 90.47997
4.23560, 92.73252
4.33508, 96.77458
4.45812, 103.50181
4.55236, 109.77596
4.64398, 114.26292
4.78010, 118.31317
4.90314, 118.78730
5.00000, 116.57568
